category,source_path,bytes,sha256,title,learning_resource_types
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e041d7e7fe57acfe0bf2d71a6815db0d_18-06s10-th.jpg,5320,56b8bee25a7671f92d8114c564f6a9c3b064bd6405397a937338e15956d84519,18-06s10-th.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e5f2b96d7ab78c048157bd74c8add5f7_18.06_L24.jpg,3615,12fd6310eb0011798d30f8d02c5fbea57e4ecba89bdd3e8f1fb5c2eac0717b76,18.06_L24.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/e6e49ea6a18091873744aca4d536b321_18.06_L12.jpg,3671,c022199a356d53775b15341c86c17dbd76c6a3db2e9e0ff16e6d4bcedff647c9,18.06_L12.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/f01e7fa2fc26606f96ea0810f4f8c8cd_18.06_L33.jpg,3682,9372dfec5ebce06dd3fac71ae1ce60935f0b185f2cea3472997c1648d1150aaa,18.06_L33.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/f5b9ed132b6fd7c33a79dafd05e4050d_18.06_L29.jpg,3678,7e0da003bc68093bd99990ae4d962f1b197b99dbd716574184feecb35caf4f7c,18.06_L29.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/f777380de6feec2c42ab6e159e05ddf2_18.06.jpg,1014718,d3549852ad495bbf84f0003819d0c138a23bed80f652eb48c3498fa75bb9c118,18.06.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/f7838d8692da0a2a708cf3fbff2863d8_18.06_L14.jpg,3699,474fd66c34c6ea5d85296717d00e727abb70bd551b242d94122af1a693b2feaa,18.06_L14.jpg,
static/image,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/static_resources/c24518ecda658185c40c2e5eeb72c7fa_182.png,6505,ca5e9ca464b2c5c89fb9c606be0644c7b15361f25b3a67956da4e110c8395ebd,182.png,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Exercises/2.1.1.md,3120,daa76c28538501c934667bb8a08b4221277ff5f3620027619f5c37a56516582a,2.1.1.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Exercises/2.1.2.md,2433,9ed0acf49b459ef0893733cfe658cc3f91b01d8da125b3fa745fb664041a54a2,2.1.2.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Exercises/2.1.3.md,569,b7632389540b9a3498a6b788b95ef0bc69e443ab37e37238a38c9e6f3dac02e3,2.1.3.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/01-correcting-lecture-9.md,2606,b73eb127d0b7291cff4edc2359323e94c654e83de4f6444c65faf36139939cfd,01-correcting-lecture-9.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/02-four-subspaces-definitions.md,2293,9ca55ac0eeb550e89e7667102e7ae0e1a93836c1b43d7aaa75b38d66d81218d5,02-four-subspaces-definitions.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/03-where-the-spaces-live.md,2032,3f523de29ed3a4fe4e231bb7f013f2c70c754c614007869a091c52f0c0861ea7,03-where-the-spaces-live.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/04-column-and-row-space-dimensions.md,2050,7475165b0d7265866078b32f3a2e7fdd43d8ead703b7cbd6daa66089a4917283,04-column-and-row-space-dimensions.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/05-nullspaces-dimensions.md,2314,bc6f06db8698c5d75d7a1a4d1d0c43edffd96dca54eed2d9456b35104adec9fd,05-nullspaces-dimensions.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/06-row-space-basis-from-r.md,2828,ef96af591c28d2faa3dbc39c1f49de7bdeef1fa9559868ccec07f84406ef7e2b,06-row-space-basis-from-r.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/07-left-nullspace-meaning.md,1801,5e5fe4e15f7b266f8e52c25da0dddae047c0cf0fc67bad9009da3ea772c20b8e,07-left-nullspace-meaning.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/08-left-nullspace-from-elimination.md,3372,90c8596b0973bd4d20e9895a14f51b7f1d30f1ad91f1ea0f9ec708b22eef1735,08-left-nullspace-from-elimination.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/09-matrix-spaces.md,3979,fbf77f3636ccb5ba52959bc483423f1cf9a71409085bfb4f07a483daebd65e6d,09-matrix-spaces.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10/README.md,4958,f177e2630f5f9bc096057c7094b26f14d272dab478543722a9b3eec5a090bfed,README.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 10.md,31859,cd4b0fc1390408a7406b4bcb72424c868caf34e167c7ec9173c2b8d479d259e7,Lecture 10.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/01-vector-spaces.md,2644,aca179fe3f364767918858b626adb8be78d1ec883ac91cf732ef9150601abda2,01-vector-spaces.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/02-subspaces-in-r3.md,2760,c4df73e3990db5173687c5f5ab4041a7787f16622bd107ea78d6e8318aa29c88,02-subspaces-in-r3.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/03-union-not-subspace.md,2274,a2806db6bf6a5c12e9a38e8952a67d4811984a97de82ae257e1995e366f5bc95,03-union-not-subspace.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/04-intersection-is-subspace.md,2679,0368e547940b60c1c1f2cae19a91362b6ad089039e1e5669f802823ef1ee2ff0,04-intersection-is-subspace.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/05-column-space.md,2972,fe748a5166a3cd09afc12f8e9ca5f027824b4e507caa5baf0938afd2b8391c79,05-column-space.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/06-solvability-and-column-space.md,3076,beafb24fcc72adc478bcf9e070e05959dddef84ddcbbfc2e753ae8affba86ffb,06-solvability-and-column-space.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/07-dependence-and-pivot-columns.md,2844,568d5fefbf759c54f4c8a13227f5c487c81137e6bdee80bb3799ddfd2df0bc1f,07-dependence-and-pivot-columns.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/08-null-space.md,2791,b50dc77dcfe4135c758ce84c83cc1fbc67f3c7b0155fe67f30d892d4c8446343,08-null-space.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/09-null-space-is-subspace.md,1884,05cb3f29f66bb1a90255e7322c919c7d4ad9d49ef62b3e6777aa3e0c322c79fe,09-null-space-is-subspace.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/10-nonzero-rhs-and-two-descriptions.md,3568,0a25bb092ec0a2209382aaf391d8c92c8aa41a3b15167e084059c68135679ca3,10-nonzero-rhs-and-two-descriptions.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6/README.md,4140,51d719c2f054a578aef1914304bd55dd81afb9ae1866ab4cd95465c7a6d368ca,README.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 6.md,52012,2b0eb3fdfa5f40e1a4aebdc96aa2f9258c379104c501b535c00765caa377cf21,Lecture 6.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/01-from-definition-to-algorithm.md,2675,ed93c3588b83aceca4b3f8be9f5e78a6a0ca506e0c4718410272994b61a84b62,01-from-definition-to-algorithm.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/02-elimination-rank-and-u.md,2860,b348f6c823438d5e7ec7e6c8e23a88c07624031956260b2581aa63e3c16b9935,02-elimination-rank-and-u.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/03-free-variables-first-special-solution.md,2304,195c8b0b68a5516c21cd1703758074a0f30eb8e3d2226077af1f009b53645d88,03-free-variables-first-special-solution.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/04-all-special-solutions.md,2687,191bd7b3777901e7e34e7a8c2e451f00d62f8c6998caecfe601d1f1d3e24fde7,04-all-special-solutions.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/05-rref-first-example.md,2796,6c2729234bfe01503cb22d56ef3eea2b4bb5487278e216afa31cdd0c5459b212,05-rref-first-example.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/06-nullspace-matrix.md,2850,e9321ccb33a5f2265c5a1ae50d8c93c70290c8d7ce86ddd85614db7698258b8a,06-nullspace-matrix.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/07-transpose-example-elimination.md,2558,ee9b46ff5b2eddd5577c5c67dfd5a0189412babaa1585ab261bd88d6a23c1098,07-transpose-example-elimination.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/08-transpose-nullspace.md,1967,08a1023a4bbb04670c9eef2f2d78a44f3f7f2f0615806a3fc7be622e528fd061,08-transpose-nullspace.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/09-transpose-rref-and-wrapup.md,2449,5447a099759b76d27945727a8ccf0bf94050260985fc3908f2343147435118b6,09-transpose-rref-and-wrapup.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7/README.md,4112,12aa9b3e180607aa7cb3b5ab17168ea5574fc79ed8e99952c232be110280f972,README.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 7.md,48492,f2eda01821c76d6673ff5bbc80e9d30fa8314e4f81239020ed04646575a72e29,Lecture 7.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/01-goal-and-solvability-condition.md,2905,3d29fd93e3a3b4e303a1bd96d403eba93e2bb7581ab55c084f0ccc40bda9b11b,01-goal-and-solvability-condition.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/02-solvability-two-languages.md,2251,411970a9292c1809711facfe3741ed44b31a5245c2d8af2e62e3532b8230391b,02-solvability-two-languages.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/03-particular-solution.md,2008,709926f168faf8211d44235a88130d12fa90474d45ca2d4506f475c08fb8afa1,03-particular-solution.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/04-complete-solution.md,2140,d9a70f8bc50201360f6048489a580cbb9a65db655177ef7e4e6288e7f2a24416,04-complete-solution.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/05-geometry-and-algorithm.md,2528,1df080ef0f23168ca8e4360b1c7e97329081e707c118a30adfbaedac2154f08f,05-geometry-and-algorithm.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/06-rank-and-full-column-rank.md,2954,14ba7cd6f4797a5484f8b3d4596732432df39472b02c9cfbdce78e780e54bc77,06-rank-and-full-column-rank.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/07-full-row-rank.md,2142,43dabe955e0becccf48c8c88259a87c92c5eacae6187ff694c8470759ece2d0d,07-full-row-rank.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/08-square-invertible-case.md,1637,8d804c4e815c9060fc7ee9971016148ba6726ba194d79c9dc2fa64e346689231,08-square-invertible-case.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/09-four-rank-cases.md,3707,3bf9bf0eb1972fca5cbceb5871583b977ac9d0e88d632de003e415b7642cd569,09-four-rank-cases.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8/README.md,4236,98f01989302cd7125709ddc229e18fa16d6b0988443274e247c82c3fc52026e5,README.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 8.md,50099,219ead5ff3926905d1c03178216557c2d97edc20c95a072fc88fc2d99a6ca916,Lecture 8.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/01-more-unknowns-than-equations.md,2584,ef3a9126bbe578496c11fc1914108b730a4a9be9b2c903157b6970777bac8717,01-more-unknowns-than-equations.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/02-definition-of-independence.md,2263,3349957a8925463ea5d95531888ca4e216821e46a092581a65bea56183024104,02-definition-of-independence.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/03-first-examples-of-dependence.md,2408,4f0461965ba75e26f95e57019d0fbbc303aaf1c4b2339033c0b162bbf988d716,03-first-examples-of-dependence.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/04-columns-nullspace-and-rank.md,2389,13d49fc3b028f5c12dc774da8d4e95e1c09e7d0d800b28f5718aac9ae9a39fb8,04-columns-nullspace-and-rank.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/05-spanning-a-space.md,2604,ee1497cff02924be0c85b2cc7ba0c4ab8205939c914f48622ea568ba62a332f5,05-spanning-a-space.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/06-basis-definition.md,1827,b98fcf8e1a9d63bc7321f62979d30fae72b05102ef95f5b16a72da5ff2b779dd,06-basis-definition.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/07-bases-in-r3-and-a-plane.md,3306,6f34d8000d8b730dfa14abe342fdca07341bb221a33c44efdb9e7735d55c6280,07-bases-in-r3-and-a-plane.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/08-dimension.md,2538,2c34ee07038efc2b8f300ba102e6199ffbf3d5463af379d8b8315d7229e97287,08-dimension.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/09-column-space-basis-and-rank.md,3046,55ca6d7ca9336b88f242ed83c30c4df17564c565290bc944eeb15f9e062baee8,09-column-space-basis-and-rank.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/10-nullspace-basis-and-dimension.md,2320,336061b2576072f86e026abc63d3bf7441d90161617c974f8182d27abf98a8af,10-nullspace-basis-and-dimension.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9/README.md,5510,f204c9af0011ccaae7c944b0596d07a014b4f6d5982e65a839c84174669dd988,README.md,
review/markdown,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/review/Lecture 9.md,57585,49c6d9d7dfa6957922cba45c80f543ed096be91cb6ccd18f0bd5e3683becc3f1,Lecture 9.md,
metadata/json,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/data.json,2107,f1a0eb0a896327d753d94de56a5e64a5c97d1a81be849b51d1c05f4c74a5cf15,data.json,
metadata/json,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/content_map.json,20811,086f01934fd301b51be7b3850b54b36c44b53c35d8558aa227a2b6a247ae486e,content_map.json,
metadata/json,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/pages/calendar/data.json,1347,22516d12f93a540b553d125394f3632e67b6177bb5a6595fd65b2b1a581ce7f2,data.json,
metadata/json,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/pages/assignments/data.json,2155,31982678e212a9e51d959dd1792e64f35508f6f41cd18ce351369991608c15b4,data.json,
metadata/json,/Users/aloschilov/Obsidian/Math/DeepLearning/Books/18.06-spring-2010/pages/exams/data.json,289,272eacc58198b0db6d7fc01354fefb912f051bdc12dc2dfd3e8f17bedf666691,data.json,
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day01/answers.md,7109,caab5d83432b1b76e2226b089b8caff2f7f98d5cf92818374619a692efc63d4d,День 1. Ответы и акценты,Generated source Markdown
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day01/tasks.md,5807,67b9c0e71bc6e0c061fadaa91440a94533e97d6f72819f2c2203c1536024ffd7,"День 1. Подпространства, \(C(A)\), \(N(A)\)",Generated source Markdown
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day02/answers.md,4310,7d62ffc33191dc330f835734d1b97202026b79bb00740085ced822027fe9b0c2,День 2. Ответы и акценты,Generated source Markdown
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day02/feedback_self.md,3965,583b7a7fc018ca961e46d77f8a0883ca46c18657bd7a008cc92a662758e1f0b4,День 1. Обратная связь,Generated source Markdown
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day02/tasks.md,3792,664cd8805fc6a486601b444655fd978936fd64b62997dd50a6ba7ecc9b6415a4,"День 2. RREF, rank и free variables",Generated source Markdown
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day03/answers.md,6406,58aa65182e9748a4d6ed230f90d88f753dd513692a4918b1e72cbe86df16403a,День 3. Ответы и акценты,Generated source Markdown
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day03/feedback_self.md,3319,f919cdb011a9d3a31247353f4412fa9d1b680ce0e14f3ed23139fd3b6b789b12,День 2. Обратная связь,Generated source Markdown
generated/source,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/source/day03/tasks.md,5287,346945f9ebb40d1af9e3e17982b9bcf9cc3c66dd82fc75b2b8c9d8aadbb8668a,День 3. Полные решения \(Ax=b\),Generated source Markdown
generated/tasks,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/tasks/day01_tasks.pdf,61611,9ed1561d10c740c875e3b44c2ddc81de3fa2bdd93e928540b5e558b186de8406,"День 1. Подпространства, \(C(A)\), \(N(A)\)",Generated assignment PDF
generated/tasks,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/tasks/day02_tasks.pdf,56040,2f1c3042b85b703029755cd5dcf385d688f820ce7da0325618079e513f4fd87c,"День 2. RREF, rank и free variables",Generated assignment PDF
generated/tasks,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/tasks/day03_tasks.pdf,62422,3f553b1f75ad7fffab00a733aa8692fcc89f654351283c275ec9d7bfb1aac3e8,День 3. Полные решения \(Ax=b\),Generated assignment PDF
generated/answers,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/answers/day01_answers_and_checks.pdf,61759,b59486e2ed306c1bbdbb05bc153b9ff827428f66d971bb0df9b6f1de7cd80124,День 1. Ответы и акценты,Generated answer key PDF
generated/answers,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/answers/day02_answers_and_checks.pdf,55149,81a34d9072a24b81028099a6f8880c2fe299930cbb15408c37bcfd686fe3e7b6,День 2. Ответы и акценты,Generated answer key PDF
generated/answers,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/answers/day03_answers_and_checks.pdf,63973,4bcd179999546c09f243e3af0a4009282aa138466dab9dcdb6b4f2d3fb5b32c9,День 3. Ответы и акценты,Generated answer key PDF
generated/feedback_self,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/feedback_self/day01_feedback.pdf,53184,53f7636a936014f2bd0faa9e650ac0ecfcda46488437017113652508bcbe553a,День 1. Обратная связь,Generated self-review PDF
generated/feedback_self,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/generated/feedback_self/day02_feedback.pdf,53978,1f07dcecad51c668e66427e7d77b22ef13e683a3e16a3d38ee510de4dbb864ee,День 2. Обратная связь,Generated self-review PDF
submission/pdf,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/submissions/day01/mit_day1_solution.pdf,11392353,0a906b05e07f9c0777e9ab2e68cebd4c956b800bc3937fb1a65d36ea4ea2d2ea,mit_day1_solution,Submitted solution PDF
submission/pdf,/Users/aloschilov/training-workspace/mit-1806-skill-stack/artifacts/submissions/day02/mit_day2_solution.pdf,6192921,5c5769197d0b2863d29025e37ceba4528f19b1a1d24906cd89f1cfaacf16deb6,mit_day2_solution,Submitted solution PDF
